i	j	phi_value
f246_1	f246_3	0.627686645913129
f246_3	f246_1	0.627686645913129
f246_2	f246_3	0.390612476892294
f246_3	f246_2	0.390612476892294
f246_1	f246_4	0.613097145236818
f246_4	f246_1	0.613097145236818
f246_2	f246_4	0.399902945225154
f246_4	f246_2	0.399902945225154
f246_3	f246_4	0.601706646122562
f246_4	f246_3	0.601706646122562
f247_1	f247_3	0.73165483753709
f247_3	f247_1	0.73165483753709
f247_2	f247_3	0.493960607639208
f247_3	f247_2	0.493960607639208
f247_1	f247_4	0.704595841848495
f247_4	f247_1	0.704595841848495
f247_2	f247_4	0.50025315784702
f247_4	f247_2	0.50025315784702
f247_3	f247_4	0.640315660215721
f247_4	f247_3	0.640315660215721
f248_1	f248_3	0.538480036058649
f248_3	f248_1	0.538480036058649
f248_2	f248_3	0.548780987734694
f248_3	f248_2	0.548780987734694
f248_1	f248_4	0.526174124848238
f248_4	f248_1	0.526174124848238
f248_2	f248_4	0.534722928075101
f248_4	f248_2	0.534722928075101
f248_3	f248_4	0.625975409815377
f248_4	f248_3	0.625975409815377
f249_1	f249_3	0.64468981262947
f249_3	f249_1	0.64468981262947
f249_2	f249_3	0.476105057759375
f249_3	f249_2	0.476105057759375
f249_1	f249_4	0.643027409806824
f249_4	f249_1	0.643027409806824
f249_2	f249_4	0.466629699597207
f249_4	f249_2	0.466629699597207
f249_3	f249_4	0.625497621563123
f249_4	f249_3	0.625497621563123
f250_1	f250_3	0.356103857094976
f250_3	f250_1	0.356103857094976
f250_2	f250_3	0.549222072923641
f250_3	f250_2	0.549222072923641
f250_1	f250_4	0.355577422032371
f250_4	f250_1	0.355577422032371
f250_2	f250_4	0.547788280401276
f250_4	f250_2	0.547788280401276
f250_3	f250_4	0.576778694329956
f250_4	f250_3	0.576778694329956
f251_1	f251_3	0.490650577749125
f251_3	f251_1	0.490650577749125
f251_2	f251_3	0.487996264460867
f251_3	f251_2	0.487996264460867
f251_1	f251_4	0.491801479381371
f251_4	f251_1	0.491801479381371
f251_2	f251_4	0.493894552998408
f251_4	f251_2	0.493894552998408
f251_3	f251_4	0.606536257875508
f251_4	f251_3	0.606536257875508
f252_1	f252_3	0.413525708324411
f252_3	f252_1	0.413525708324411
f252_2	f252_3	0.385328463366299
f252_3	f252_2	0.385328463366299
f252_1	f252_4	0.412506730115985
f252_4	f252_1	0.412506730115985
f252_2	f252_4	0.372873153982656
f252_4	f252_2	0.372873153982656
f252_3	f252_4	0.571051563134672
f252_4	f252_3	0.571051563134672
f253_1	f253_3	0.533072951167265
f253_3	f253_1	0.533072951167265
f253_2	f253_3	0.52879031114853
f253_3	f253_2	0.52879031114853
f253_1	f253_4	0.507074688502607
f253_4	f253_1	0.507074688502607
f253_2	f253_4	0.542107239805662
f253_4	f253_2	0.542107239805662
f253_3	f253_4	0.616782011181912
f253_4	f253_3	0.616782011181912
f254_1	f254_3	0.418625213168213
f254_3	f254_1	0.418625213168213
f254_2	f254_3	0.727466583086503
f254_3	f254_2	0.727466583086503
f254_1	f254_4	0.41936742786383
f254_4	f254_1	0.41936742786383
f254_2	f254_4	0.720467415709225
f254_4	f254_2	0.720467415709225
f254_3	f254_4	0.613609926458731
f254_4	f254_3	0.613609926458731
f255_1	f255_3	0.490119325874534
f255_3	f255_1	0.490119325874534
f255_2	f255_3	0.493727820045882
f255_3	f255_2	0.493727820045882
f255_1	f255_4	0.469675481325909
f255_4	f255_1	0.469675481325909
f255_2	f255_4	0.514987708487943
f255_4	f255_2	0.514987708487943
f255_3	f255_4	0.600816452605531
f255_4	f255_3	0.600816452605531
f256_1	f256_3	0.475582410608067
f256_3	f256_1	0.475582410608067
f256_2	f256_3	0.422632936372391
f256_3	f256_2	0.422632936372391
f256_1	f256_4	0.477527220008182
f256_4	f256_1	0.477527220008182
f256_2	f256_4	0.430302642929676
f256_4	f256_2	0.430302642929676
f256_3	f256_4	0.580047051611355
f256_4	f256_3	0.580047051611355
f257_1	f257_3	0.366978759628694
f257_3	f257_1	0.366978759628694
f257_2	f257_3	0.580672757560209
f257_3	f257_2	0.580672757560209
f257_1	f257_4	0.360155932552889
f257_4	f257_1	0.360155932552889
f257_2	f257_4	0.562767138308997
f257_4	f257_2	0.562767138308997
f257_3	f257_4	0.585354850549443
f257_4	f257_3	0.585354850549443
f258_1	f258_3	0.369938200151009
f258_3	f258_1	0.369938200151009
f258_2	f258_3	0.533565654374914
f258_3	f258_2	0.533565654374914
f258_1	f258_4	0.365364027693069
f258_4	f258_1	0.365364027693069
f258_2	f258_4	0.550937659848419
f258_4	f258_2	0.550937659848419
f258_3	f258_4	0.577305568357559
f258_4	f258_3	0.577305568357559
f259_1	f259_3	0.573777370316368
f259_3	f259_1	0.573777370316368
f259_2	f259_3	0.547696152180908
f259_3	f259_2	0.547696152180908
f259_1	f259_4	0.577690795752234
f259_4	f259_1	0.577690795752234
f259_2	f259_4	0.550373427519161
f259_4	f259_2	0.550373427519161
f259_3	f259_4	0.623388870690451
f259_4	f259_3	0.623388870690451
f260_1	f260_3	0.48645126932529
f260_3	f260_1	0.48645126932529
f260_2	f260_3	0.44361471878666
f260_3	f260_2	0.44361471878666
f260_1	f260_4	0.472565418404369
f260_4	f260_1	0.472565418404369
f260_2	f260_4	0.443831701811005
f260_4	f260_2	0.443831701811005
f260_3	f260_4	0.573593993348007
f260_4	f260_3	0.573593993348007
f261_1	f261_3	0.475739563429372
f261_3	f261_1	0.475739563429372
f261_2	f261_3	0.666743876020715
f261_3	f261_2	0.666743876020715
f261_1	f261_4	0.491553040416972
f261_4	f261_1	0.491553040416972
f261_2	f261_4	0.659464736255973
f261_4	f261_2	0.659464736255973
f261_3	f261_4	0.610333125837428
f261_4	f261_3	0.610333125837428
f262_1	f262_3	0.515099684743765
f262_3	f262_1	0.515099684743765
f262_2	f262_3	0.427705997489451
f262_3	f262_2	0.427705997489451
f262_1	f262_4	0.511839305710764
f262_4	f262_1	0.511839305710764
f262_2	f262_4	0.424399617694116
f262_4	f262_2	0.424399617694116
f262_3	f262_4	0.586946832214236
f262_4	f262_3	0.586946832214236
f263_1	f263_3	0.523405713489395
f263_3	f263_1	0.523405713489395
f263_2	f263_3	0.352637985815154
f263_3	f263_2	0.352637985815154
f263_1	f263_4	0.502903766641965
f263_4	f263_1	0.502903766641965
f263_2	f263_4	0.373014460322108
f263_4	f263_2	0.373014460322108
f263_3	f263_4	0.571589337367614
f263_4	f263_3	0.571589337367614
f264_1	f264_3	0.814287129840034
f264_3	f264_1	0.814287129840034
f264_2	f264_3	0.50504567147661
f264_3	f264_2	0.50504567147661
f264_1	f264_4	0.805791734980712
f264_4	f264_1	0.805791734980712
f264_2	f264_4	0.496391378883705
f264_4	f264_2	0.496391378883705
f264_3	f264_4	0.63866666877196
f264_4	f264_3	0.63866666877196
f265_1	f265_3	0.450139971820185
f265_3	f265_1	0.450139971820185
f265_2	f265_3	0.471353756097604
f265_3	f265_2	0.471353756097604
f265_1	f265_4	0.449103275166625
f265_4	f265_1	0.449103275166625
f265_2	f265_4	0.458077918161793
f265_4	f265_2	0.458077918161793
f265_3	f265_4	0.57893378802934
f265_4	f265_3	0.57893378802934
f266_1	f266_3	0.631014244055656
f266_3	f266_1	0.631014244055656
f266_2	f266_3	0.455797557568274
f266_3	f266_2	0.455797557568274
f266_1	f266_4	0.657827940451114
f266_4	f266_1	0.657827940451114
f266_2	f266_4	0.451158596891824
f266_4	f266_2	0.451158596891824
f266_3	f266_4	0.608370334577866
f266_4	f266_3	0.608370334577866
f267_1	f267_3	0.544567794386154
f267_3	f267_1	0.544567794386154
f267_2	f267_3	0.545255192693007
f267_3	f267_2	0.545255192693007
f267_1	f267_4	0.550337407272874
f267_4	f267_1	0.550337407272874
f267_2	f267_4	0.538205733375024
f267_4	f267_2	0.538205733375024
f267_3	f267_4	0.609614138153654
f267_4	f267_3	0.609614138153654
f268_1	f268_3	0.561759093372304
f268_3	f268_1	0.561759093372304
f268_2	f268_3	0.386443469760848
f268_3	f268_2	0.386443469760848
f268_1	f268_4	0.578402369777201
f268_4	f268_1	0.578402369777201
f268_2	f268_4	0.376182128730096
f268_4	f268_2	0.376182128730096
f268_3	f268_4	0.574851547140324
f268_4	f268_3	0.574851547140324
f269_1	f269_3	0.409754528448113
f269_3	f269_1	0.409754528448113
f269_2	f269_3	0.666915364735867
f269_3	f269_2	0.666915364735867
f269_1	f269_4	0.40888003967547
f269_4	f269_1	0.40888003967547
f269_2	f269_4	0.659541619610353
f269_4	f269_2	0.659541619610353
f269_3	f269_4	0.582589412603676
f269_4	f269_3	0.582589412603676
f270_1	f270_3	0.492935575517579
f270_3	f270_1	0.492935575517579
f270_2	f270_3	0.506466149055916
f270_3	f270_2	0.506466149055916
f270_1	f270_4	0.488540169259355
f270_4	f270_1	0.488540169259355
f270_2	f270_4	0.502224330028689
f270_4	f270_2	0.502224330028689
f270_3	f270_4	0.607452594680677
f270_4	f270_3	0.607452594680677
f271_1	f271_3	0.361680798733595
f271_3	f271_1	0.361680798733595
f271_2	f271_3	0.531417485629372
f271_3	f271_2	0.531417485629372
f271_1	f271_4	0.346896074281831
f271_4	f271_1	0.346896074281831
f271_2	f271_4	0.545982686928628
f271_4	f271_2	0.545982686928628
f271_3	f271_4	0.575004297055468
f271_4	f271_3	0.575004297055468
f272_1	f272_3	0.66451385599616
f272_3	f272_1	0.66451385599616
f272_2	f272_3	0.687677282441649
f272_3	f272_2	0.687677282441649
f272_1	f272_4	0.653107141265578
f272_4	f272_1	0.653107141265578
f272_2	f272_4	0.690795156760289
f272_4	f272_2	0.690795156760289
f272_3	f272_4	0.678954910170381
f272_4	f272_3	0.678954910170381
f273_1	f273_3	0.285076975562829
f273_3	f273_1	0.285076975562829
f273_2	f273_3	0.660061528787901
f273_3	f273_2	0.660061528787901
f273_1	f273_4	0.2730193394323
f273_4	f273_1	0.2730193394323
f273_2	f273_4	0.685108465857151
f273_4	f273_2	0.685108465857151
f273_3	f273_4	0.568841190743356
f273_4	f273_3	0.568841190743356
f274_1	f274_3	0.592594656432489
f274_3	f274_1	0.592594656432489
f274_2	f274_3	0.736913261201118
f274_3	f274_2	0.736913261201118
f274_1	f274_4	0.589092327637744
f274_4	f274_1	0.589092327637744
f274_2	f274_4	0.746932881894705
f274_4	f274_2	0.746932881894705
f274_3	f274_4	0.684735629821999
f274_4	f274_3	0.684735629821999
f275_1	f275_3	0.544028543828877
f275_3	f275_1	0.544028543828877
f275_2	f275_3	0.521148336069513
f275_3	f275_2	0.521148336069513
f275_1	f275_4	0.558103755968893
f275_4	f275_1	0.558103755968893
f275_2	f275_4	0.509334281578007
f275_4	f275_2	0.509334281578007
f275_3	f275_4	0.60867929061939
f275_4	f275_3	0.60867929061939
f276_1	f276_3	0.628899769486619
f276_3	f276_1	0.628899769486619
f276_2	f276_3	0.6640430384311
f276_3	f276_2	0.6640430384311
f276_1	f276_4	0.628639890243169
f276_4	f276_1	0.628639890243169
f276_2	f276_4	0.665672040914554
f276_4	f276_2	0.665672040914554
f276_3	f276_4	0.670043335414155
f276_4	f276_3	0.670043335414155
f277_1	f277_3	0.464648132469408
f277_3	f277_1	0.464648132469408
f277_2	f277_3	0.339766615469783
f277_3	f277_2	0.339766615469783
f277_1	f277_4	0.45732906877276
f277_4	f277_1	0.45732906877276
f277_2	f277_4	0.335328974133727
f277_4	f277_2	0.335328974133727
f277_3	f277_4	0.566080679662988
f277_4	f277_3	0.566080679662988
f278_1	f278_3	0.478654791558293
f278_3	f278_1	0.478654791558293
f278_2	f278_3	0.439314966834977
f278_3	f278_2	0.439314966834977
f278_1	f278_4	0.461042908195674
f278_4	f278_1	0.461042908195674
f278_2	f278_4	0.440981615239104
f278_4	f278_2	0.440981615239104
f278_3	f278_4	0.572768992883234
f278_4	f278_3	0.572768992883234
f279_1	f279_3	0.431258313200432
f279_3	f279_1	0.431258313200432
f279_2	f279_3	0.31939024732503
f279_3	f279_2	0.31939024732503
f279_1	f279_4	0.417986087517284
f279_4	f279_1	0.417986087517284
f279_2	f279_4	0.311851023828896
f279_4	f279_2	0.311851023828896
f279_3	f279_4	0.556822932566115
f279_4	f279_3	0.556822932566115
f280_1	f280_3	0.694277215959478
f280_3	f280_1	0.694277215959478
f280_2	f280_3	0.340026581910711
f280_3	f280_2	0.340026581910711
f280_1	f280_4	0.685980243898235
f280_4	f280_1	0.685980243898235
f280_2	f280_4	0.330287152221818
f280_4	f280_2	0.330287152221818
f280_3	f280_4	0.58233504860068
f280_4	f280_3	0.58233504860068
f281_1	f281_3	0.562091809442617
f281_3	f281_1	0.562091809442617
f281_2	f281_3	0.362072697898407
f281_3	f281_2	0.362072697898407
f281_1	f281_4	0.562379737778282
f281_4	f281_1	0.562379737778282
f281_2	f281_4	0.377089562516223
f281_4	f281_2	0.377089562516223
f281_3	f281_4	0.5797925524963
f281_4	f281_3	0.5797925524963
f282_1	f282_3	0.529296063912026
f282_3	f282_1	0.529296063912026
f282_2	f282_3	0.461250218071039
f282_3	f282_2	0.461250218071039
f282_1	f282_4	0.520816590664035
f282_4	f282_1	0.520816590664035
f282_2	f282_4	0.451191983791919
f282_4	f282_2	0.451191983791919
f282_3	f282_4	0.596269592319922
f282_4	f282_3	0.596269592319922
f283_1	f283_3	0.655092026739312
f283_3	f283_1	0.655092026739312
f283_2	f283_3	0.438465536059123
f283_3	f283_2	0.438465536059123
f283_1	f283_4	0.667403253953724
f283_4	f283_1	0.667403253953724
f283_2	f283_4	0.424402282486248
f283_4	f283_2	0.424402282486248
f283_3	f283_4	0.601124352028382
f283_4	f283_3	0.601124352028382
f284_1	f284_3	0.628613832384957
f284_3	f284_1	0.628613832384957
f284_2	f284_3	0.591656775776658
f284_3	f284_2	0.591656775776658
f284_1	f284_4	0.6365990422134
f284_4	f284_1	0.6365990422134
f284_2	f284_4	0.575699757736065
f284_4	f284_2	0.575699757736065
f284_3	f284_4	0.635679686158428
f284_4	f284_3	0.635679686158428
f285_1	f285_3	0.393342567536581
f285_3	f285_1	0.393342567536581
f285_2	f285_3	0.783758542482164
f285_3	f285_2	0.783758542482164
f285_1	f285_4	0.403329210607256
f285_4	f285_1	0.403329210607256
f285_2	f285_4	0.764626306697446
f285_4	f285_2	0.764626306697446
f285_3	f285_4	0.613355863130894
f285_4	f285_3	0.613355863130894
f286_1	f286_3	0.633962607784993
f286_3	f286_1	0.633962607784993
f286_2	f286_3	0.401626770741619
f286_3	f286_2	0.401626770741619
f286_1	f286_4	0.645094754339477
f286_4	f286_1	0.645094754339477
f286_2	f286_4	0.387885469096518
f286_4	f286_2	0.387885469096518
f286_3	f286_4	0.588779808169876
f286_4	f286_3	0.588779808169876
f287_1	f287_3	0.488990546735998
f287_3	f287_1	0.488990546735998
f287_2	f287_3	0.480120191626362
f287_3	f287_2	0.480120191626362
f287_1	f287_4	0.488133458417376
f287_4	f287_1	0.488133458417376
f287_2	f287_4	0.488769773671563
f287_4	f287_2	0.488769773671563
f287_3	f287_4	0.589810244108615
f287_4	f287_3	0.589810244108615
f288_1	f288_3	0.414066292014699
f288_3	f288_1	0.414066292014699
f288_2	f288_3	0.498823336433966
f288_3	f288_2	0.498823336433966
f288_1	f288_4	0.422699517454595
f288_4	f288_1	0.422699517454595
f288_2	f288_4	0.492180106944415
f288_4	f288_2	0.492180106944415
f288_3	f288_4	0.588100933950536
f288_4	f288_3	0.588100933950536
f289_1	f289_3	0.528407613110028
f289_3	f289_1	0.528407613110028
f289_2	f289_3	0.625583493806356
f289_3	f289_2	0.625583493806356
f289_1	f289_4	0.55915191098372
f289_4	f289_1	0.55915191098372
f289_2	f289_4	0.613817737783567
f289_4	f289_2	0.613817737783567
f289_3	f289_4	0.640771478676984
f289_4	f289_3	0.640771478676984
f290_1	f290_3	0.233554368689925
f290_3	f290_1	0.233554368689925
f290_2	f290_3	0.44464692646712
f290_3	f290_2	0.44464692646712
f290_1	f290_4	0.235096136631332
f290_4	f290_1	0.235096136631332
f290_2	f290_4	0.440690764218244
f290_4	f290_2	0.440690764218244
f290_3	f290_4	0.535466100781514
f290_4	f290_3	0.535466100781514
f291_1	f291_3	0.268317172627648
f291_3	f291_1	0.268317172627648
f291_2	f291_3	0.343215685593648
f291_3	f291_2	0.343215685593648
f291_1	f291_4	0.237952037213907
f291_4	f291_1	0.237952037213907
f291_2	f291_4	0.345571780210489
f291_4	f291_2	0.345571780210489
f291_3	f291_4	0.551536062747943
f291_4	f291_3	0.551536062747943
f292_1	f292_3	0.487382525637776
f292_3	f292_1	0.487382525637776
f292_2	f292_3	0.552025236417718
f292_3	f292_2	0.552025236417718
f292_1	f292_4	0.499180568699946
f292_4	f292_1	0.499180568699946
f292_2	f292_4	0.553808932451065
f292_4	f292_2	0.553808932451065
f292_3	f292_4	0.591770862378236
f292_4	f292_3	0.591770862378236
f293_1	f293_3	0.431255830100135
f293_3	f293_1	0.431255830100135
f293_2	f293_3	0.589091661047439
f293_3	f293_2	0.589091661047439
f293_1	f293_4	0.427607348204906
f293_4	f293_1	0.427607348204906
f293_2	f293_4	0.596369166524908
f293_4	f293_2	0.596369166524908
f293_3	f293_4	0.592655272714981
f293_4	f293_3	0.592655272714981
f294_1	f294_3	0.445066966618295
f294_3	f294_1	0.445066966618295
f294_2	f294_3	0.407471341103443
f294_3	f294_2	0.407471341103443
f294_1	f294_4	0.447035953405864
f294_4	f294_1	0.447035953405864
f294_2	f294_4	0.4193929560974
f294_4	f294_2	0.4193929560974
f294_3	f294_4	0.563664863468806
f294_4	f294_3	0.563664863468806
f295_1	f295_3	0.513547335928852
f295_3	f295_1	0.513547335928852
f295_2	f295_3	0.703162609407867
f295_3	f295_2	0.703162609407867
f295_1	f295_4	0.530293564722854
f295_4	f295_1	0.530293564722854
f295_2	f295_4	0.708631349602547
f295_4	f295_2	0.708631349602547
f295_3	f295_4	0.642346815268999
f295_4	f295_3	0.642346815268999
f296_1	f296_3	0.534945599554975
f296_3	f296_1	0.534945599554975
f296_2	f296_3	0.581491931304919
f296_3	f296_2	0.581491931304919
f296_1	f296_4	0.550622456908414
f296_4	f296_1	0.550622456908414
f296_2	f296_4	0.565597416311123
f296_4	f296_2	0.565597416311123
f296_3	f296_4	0.620622555076299
f296_4	f296_3	0.620622555076299
f297_1	f297_3	0.266952550968069
f297_3	f297_1	0.266952550968069
f297_2	f297_3	0.305514651343029
f297_3	f297_2	0.305514651343029
f297_1	f297_4	0.300142938660588
f297_4	f297_1	0.300142938660588
f297_2	f297_4	0.300982512508462
f297_4	f297_2	0.300982512508462
f297_3	f297_4	0.526368450812222
f297_4	f297_3	0.526368450812222
f298_1	f298_3	0.474489059167722
f298_3	f298_1	0.474489059167722
f298_2	f298_3	0.338540633144996
f298_3	f298_2	0.338540633144996
f298_1	f298_4	0.479574902175677
f298_4	f298_1	0.479574902175677
f298_2	f298_4	0.350085209674204
f298_4	f298_2	0.350085209674204
f298_3	f298_4	0.568224060344846
f298_4	f298_3	0.568224060344846
f299_1	f299_3	0.67648854193426
f299_3	f299_1	0.67648854193426
f299_2	f299_3	0.612368584503858
f299_3	f299_2	0.612368584503858
f299_1	f299_4	0.670032265160622
f299_4	f299_1	0.670032265160622
f299_2	f299_4	0.610096746498211
f299_4	f299_2	0.610096746498211
f299_3	f299_4	0.662722698955625
f299_4	f299_3	0.662722698955625
f300_1	f300_3	0.500300099063289
f300_3	f300_1	0.500300099063289
f300_2	f300_3	0.48173948696933
f300_3	f300_2	0.48173948696933
f300_1	f300_4	0.490259380071306
f300_4	f300_1	0.490259380071306
f300_2	f300_4	0.478153534311773
f300_4	f300_2	0.478153534311773
f300_3	f300_4	0.596531796969377
f300_4	f300_3	0.596531796969377
f301_1	f301_3	0.588790366642606
f301_3	f301_1	0.588790366642606
f301_2	f301_3	0.432664054418569
f301_3	f301_2	0.432664054418569
f301_1	f301_4	0.606404729095959
f301_4	f301_1	0.606404729095959
f301_2	f301_4	0.417721087288742
f301_4	f301_2	0.417721087288742
f301_3	f301_4	0.602283085364883
f301_4	f301_3	0.602283085364883
f302_1	f302_3	0.503599854575696
f302_3	f302_1	0.503599854575696
f302_2	f302_3	0.353008232858865
f302_3	f302_2	0.353008232858865
f302_1	f302_4	0.491780936090958
f302_4	f302_1	0.491780936090958
f302_2	f302_4	0.350606562527932
f302_4	f302_2	0.350606562527932
f302_3	f302_4	0.564114695552253
f302_4	f302_3	0.564114695552253
f303_1	f303_3	0.643679181680411
f303_3	f303_1	0.643679181680411
f303_2	f303_3	0.758462855440123
f303_3	f303_2	0.758462855440123
f303_1	f303_4	0.613571159075838
f303_4	f303_1	0.613571159075838
f303_2	f303_4	0.768438820174963
f303_4	f303_2	0.768438820174963
f303_3	f303_4	0.693212903940298
f303_4	f303_3	0.693212903940298
f304_1	f304_3	0.461786992426244
f304_3	f304_1	0.461786992426244
f304_2	f304_3	0.459433596771901
f304_3	f304_2	0.459433596771901
f304_1	f304_4	0.454622061045378
f304_4	f304_1	0.454622061045378
f304_2	f304_4	0.446380037741508
f304_4	f304_2	0.446380037741508
f304_3	f304_4	0.581102534009638
f304_4	f304_3	0.581102534009638
f305_1	f305_3	0.513610000327463
f305_3	f305_1	0.513610000327463
f305_2	f305_3	0.456175943170516
f305_3	f305_2	0.456175943170516
f305_1	f305_4	0.519887110186042
f305_4	f305_1	0.519887110186042
f305_2	f305_4	0.454533266370313
f305_4	f305_2	0.454533266370313
f305_3	f305_4	0.590851237955331
f305_4	f305_3	0.590851237955331
f306_1	f306_3	0.376778181490675
f306_3	f306_1	0.376778181490675
f306_2	f306_3	0.625590608141102
f306_3	f306_2	0.625590608141102
f306_1	f306_4	0.368503779580855
f306_4	f306_1	0.368503779580855
f306_2	f306_4	0.646189212074644
f306_4	f306_2	0.646189212074644
f306_3	f306_4	0.594524401944806
f306_4	f306_3	0.594524401944806
f307_1	f307_3	0.599964874675074
f307_3	f307_1	0.599964874675074
f307_2	f307_3	0.427382855500371
f307_3	f307_2	0.427382855500371
f307_1	f307_4	0.598614577288322
f307_4	f307_1	0.598614577288322
f307_2	f307_4	0.439193010162195
f307_4	f307_2	0.439193010162195
f307_3	f307_4	0.596379150932316
f307_4	f307_3	0.596379150932316
f308_1	f308_3	0.32621708854704
f308_3	f308_1	0.32621708854704
f308_2	f308_3	0.802541847599343
f308_3	f308_2	0.802541847599343
f308_1	f308_4	0.346861147982559
f308_4	f308_1	0.346861147982559
f308_2	f308_4	0.796142926164614
f308_4	f308_2	0.796142926164614
f308_3	f308_4	0.586429175786109
f308_4	f308_3	0.586429175786109
f309_1	f309_3	0.653002725504336
f309_3	f309_1	0.653002725504336
f309_2	f309_3	0.518285386868004
f309_3	f309_2	0.518285386868004
f309_1	f309_4	0.652818200379549
f309_4	f309_1	0.652818200379549
f309_2	f309_4	0.515971391022329
f309_4	f309_2	0.515971391022329
f309_3	f309_4	0.633370743478625
f309_4	f309_3	0.633370743478625
f310_1	f310_3	0.378469817925233
f310_3	f310_1	0.378469817925233
f310_2	f310_3	0.465228380022471
f310_3	f310_2	0.465228380022471
f310_1	f310_4	0.370277595977775
f310_4	f310_1	0.370277595977775
f310_2	f310_4	0.459510292939696
f310_4	f310_2	0.459510292939696
f310_3	f310_4	0.574584960325622
f310_4	f310_3	0.574584960325622
f311_1	f311_3	0.762691543149629
f311_3	f311_1	0.762691543149629
f311_2	f311_3	0.465880810017481
f311_3	f311_2	0.465880810017481
f311_1	f311_4	0.759255016969769
f311_4	f311_1	0.759255016969769
f311_2	f311_4	0.450987181600908
f311_4	f311_2	0.450987181600908
f311_3	f311_4	0.621658383282207
f311_4	f311_3	0.621658383282207
f312_1	f312_3	0.320355020666114
f312_3	f312_1	0.320355020666114
f312_2	f312_3	0.29114714356358
f312_3	f312_2	0.29114714356358
f312_1	f312_4	0.305102029675607
f312_4	f312_1	0.305102029675607
f312_2	f312_4	0.295011523570904
f312_4	f312_2	0.295011523570904
f312_3	f312_4	0.551323828766124
f312_4	f312_3	0.551323828766124
f313_1	f313_3	0.530716081468346
f313_3	f313_1	0.530716081468346
f313_2	f313_3	0.184767991492954
f313_3	f313_2	0.184767991492954
f313_1	f313_4	0.542426775254893
f313_4	f313_1	0.542426775254893
f313_2	f313_4	0.18883205016675
f313_4	f313_2	0.18883205016675
f313_3	f313_4	0.535370981794112
f313_4	f313_3	0.535370981794112
f314_1	f314_3	0.618298028243562
f314_3	f314_1	0.618298028243562
f314_2	f314_3	0.403362261313635
f314_3	f314_2	0.403362261313635
f314_1	f314_4	0.621829135143388
f314_4	f314_1	0.621829135143388
f314_2	f314_4	0.413638862714379
f314_4	f314_2	0.413638862714379
f314_3	f314_4	0.600409184805157
f314_4	f314_3	0.600409184805157
f315_1	f315_3	0.377035217428795
f315_3	f315_1	0.377035217428795
f315_2	f315_3	0.516529116267052
f315_3	f315_2	0.516529116267052
f315_1	f315_4	0.385876494918991
f315_4	f315_1	0.385876494918991
f315_2	f315_4	0.522053780879945
f315_4	f315_2	0.522053780879945
f315_3	f315_4	0.577421193928935
f315_4	f315_3	0.577421193928935
f316_1	f316_3	0.211128244927675
f316_3	f316_1	0.211128244927675
f316_2	f316_3	0.6087321232229
f316_3	f316_2	0.6087321232229
f316_1	f316_4	0.207365290168444
f316_4	f316_1	0.207365290168444
f316_2	f316_4	0.609509112623718
f316_4	f316_2	0.609509112623718
f316_3	f316_4	0.537374422268687
f316_4	f316_3	0.537374422268687
f317_1	f317_3	0.623242416968911
f317_3	f317_1	0.623242416968911
f317_2	f317_3	0.541944118725913
f317_3	f317_2	0.541944118725913
f317_1	f317_4	0.610107309232097
f317_4	f317_1	0.610107309232097
f317_2	f317_4	0.560666909962653
f317_4	f317_2	0.560666909962653
f317_3	f317_4	0.633771246796602
f317_4	f317_3	0.633771246796602
f318_1	f318_3	0.357855313949169
f318_3	f318_1	0.357855313949169
f318_2	f318_3	0.509017793179653
f318_3	f318_2	0.509017793179653
f318_1	f318_4	0.357929976671871
f318_4	f318_1	0.357929976671871
f318_2	f318_4	0.500638575346845
f318_4	f318_2	0.500638575346845
f318_3	f318_4	0.556503880583353
f318_4	f318_3	0.556503880583353
f319_1	f319_3	0.475086385563328
f319_3	f319_1	0.475086385563328
f319_2	f319_3	0.429733836110193
f319_3	f319_2	0.429733836110193
f319_1	f319_4	0.465337160206969
f319_4	f319_1	0.465337160206969
f319_2	f319_4	0.449397408258146
f319_4	f319_2	0.449397408258146
f319_3	f319_4	0.58124851901836
f319_4	f319_3	0.58124851901836
f320_1	f320_3	0.23594970311146
f320_3	f320_1	0.23594970311146
f320_2	f320_3	0.703033252428772
f320_3	f320_2	0.703033252428772
f320_1	f320_4	0.255295363190541
f320_4	f320_1	0.255295363190541
f320_2	f320_4	0.706199832186215
f320_4	f320_2	0.706199832186215
f320_3	f320_4	0.563932003946106
f320_4	f320_3	0.563932003946106
f321_1	f321_3	0.318989823287689
f321_3	f321_1	0.318989823287689
f321_2	f321_3	0.561478047301345
f321_3	f321_2	0.561478047301345
f321_1	f321_4	0.33263148646476
f321_4	f321_1	0.33263148646476
f321_2	f321_4	0.568861918887393
f321_4	f321_2	0.568861918887393
f321_3	f321_4	0.582530104007224
f321_4	f321_3	0.582530104007224
f322_1	f322_3	0.293436751136949
f322_3	f322_1	0.293436751136949
f322_2	f322_3	0.441208453809187
f322_3	f322_2	0.441208453809187
f322_1	f322_4	0.304024050598426
f322_4	f322_1	0.304024050598426
f322_2	f322_4	0.421400783564214
f322_4	f322_2	0.421400783564214
f322_3	f322_4	0.549561189021978
f322_4	f322_3	0.549561189021978
f323_1	f323_3	0.581465033600244
f323_3	f323_1	0.581465033600244
f323_2	f323_3	0.451222586605891
f323_3	f323_2	0.451222586605891
f323_1	f323_4	0.57478150996726
f323_4	f323_1	0.57478150996726
f323_2	f323_4	0.447605997100454
